72.75	0.033598116	791	0.514304291	7	0	0	0	0
0	0	791	0.514304291	0	0	0	0	0
1306	0.227695516	84	0.070528967	11	0	0	0	0
0.748170841	1927	0.937712895	0	8	2	0	2	3
0.526359887	1927	0.937712895	1	6	11	0	0	3
0.018673485	1927	0.937712895	0	6	0	0	0	3
5.93E-06	2220	0.815277268	12	276	0	0	0	0
0	2220	0.815277268	3	139	0	0	0	0
0	2220	0.815277268	25	211	0	0	0	0
195.86	0.140283776	23	0.547619048	11	0	0	0	0
53	0.092798487	23	0.547619048	0	0	0	0	0
0	0	23	0.547619048	9	0	0	0	0
16109	0.000398505	1458	0.880434783	0	0	0	0	0
11018	0.000383377	1458	0.880434783	0	0	0	0	0
811	1.69E-05	1458	0.880434783	0	0	3	0	0
132	0.14848144	83	1	0	7	0	0	0
132	0.128780488	83	1	0	1	2	0	0
195	0.100827301	83	1	0	3	4	0	0
270	0.193413899	27	0.45	0	0	0	0	0
270	0.08809854	27	0.45	0	0	5	0	0
169	0.084312826	27	0.45	0	0	8	0	0
1734	0.095097071	289	0.706601467	0	0	0	0	0
1200	0.053708096	289	0.706601467	9	0	51	2	0
1265	0.03730023	289	0.706601467	0	0	69	0	0
1575.97	0.08365523	297	0.441307578	6	1	0	0	0
2291.75	0.048804105	297	0.441307578	2	0	0	0	0
1841.88	0.044299996	297	0.441307578	0	0	0	0	0
1054	0.10801272	105	0.079969535	0	0	0	0	0
0	0	105	0.079969535	0	0	0	0	0
0	0	105	0.079969535	0	0	0	0	0
22694.01	0.176792225	1324	0.793764988	0	58	0	0	1
19099.17	0.129260984	1324	0.793764988	1	59	5	0	0
20943.34	0.123025604	1324	0.793764988	1	86	0	0	0
0.897015003	192	0.18147448	0	0	0	0	0	3
0	0	29	0.674418605	0	0	1	0	0
0	0	29	0.674418605	6	0	0	0	0
486	0.136708861	38	0.292307692	8	0	0	0	0
237	0.113723608	38	0.292307692	0	0	0	0	0
0	0	38	0.292307692	0	0	0	0	0
219	0.147574124	9	0.428571429	1	0	2	1	0
278	0.074252137	9	0.428571429	0	0	6	4	0
0	0	9	0.428571429	4	0	0	0	0
19	0.00087556	1070	0.599439776	0	0	0	0	0
0	0	1070	0.599439776	0	0	0	0	0
0	0	1070	0.599439776	0	0	0	0	0
89	0.061549101	108	0.388489209	0	0	429	0	0
282	0.045520581	108	0.388489209	0	9	322	0	0
269	0.020422108	108	0.388489209	7	9	238	0	0
85.27	0.392497123	13	0.866666667	3	0	0	0	0
76.16	0.084514232	13	0.866666667	4	0	1	0	1
63.15	0.07176381	13	0.866666667	6	0	0	0	0
0.03471017	432	0.429850746	2	7	16	0	0	1
2510	0.220826489	180	0.463917526	0	8	0	0	1
1736	0.08187872	180	0.463917526	0	11	1	0	0
802	0.038458458	180	0.463917526	0	20	0	0	0
0.155533019	27	0.010340866	3	0	7	0	4	1
0.138670971	27	0.010340866	0	0	0	0	0	3
0.094678639	27	0.010340866	5	0	39	0	0	1
16233	0.879392697	21	0.75	0	0	0	0	0
27292	0.271533063	21	0.75	0	0	0	0	0
62.63	0.07807572	838	0.633888048	0	0	9	0	0
14.27	0.041121549	838	0.633888048	13	0	8	0	0
0	0	838	0.633888048	0	0	0	0	0
0.33454944	1679	0.661023622	0	0	0	0	0	3
0.235201373	1679	0.661023622	0	0	0	0	0	3
0.114878313	1679	0.661023622	0	0	0	0	0	3
248.86	0.048048779	24	0.571428571	1	0	0	0	0
157.13	0.042362463	24	0.571428571	8	0	0	0	0
144.3	0.040541452	24	0.571428571	1	0	0	0	0
28216	0.35104133	522	0.079331307	0	0	0	0	0
24313	0.263369983	522	0.079331307	0	0	0	0	1
4701	0.054259003	522	0.079331307	0	0	0	0	0
840.08	0.328137023	10	0.3125	3	4	0	0	0
444.33	0.307993567	10	0.3125	1	2	0	0	0
448.7	0.259241284	10	0.3125	1	0	6	0	0
2693	0.379608016	1238	0.467522659	0	0	0	0	0
240.49	0.061499159	13	0.203125	1	0	0	0	0
302.77	0.050522968	13	0.203125	0	7	2	0	0
100.82	0.039824774	13	0.203125	0	0	0	0	0
33	0.002233049	13	0.30952381	6	0	0	0	0
10	0.001363512	13	0.30952381	0	0	0	0	0
6591.32	0.113001541	919	0.420594966	15	3	0	0	0
5928.74	0.08197341	919	0.420594966	25	4	0	0	1
5523.67	0.065773221	919	0.420594966	24	6	0	0	0
5909.86	0.212024628	379	0.804670913	6	167	2	0	0
5454.5	0.149783515	379	0.804670913	2	68	33	0	0
4996.74	0.141037101	379	0.804670913	8	102	39	0	0
1642	0.930691273	10	0.285714286	0	0	0	0	0
16392	0.385775811	163	0.317120623	10	1	0	0	0
18264	0.051659276	873	0.161846496	0	2	0	0	0
5743	0.018079659	873	0.161846496	0	0	0	0	0
2856	0.006956621	873	0.161846496	0	0	0	0	0
24009	0.484570402	938	0.56779661	0	0	0	0	0
5592	0.316939067	938	0.56779661	0	0	0	0	0
3284	0.288923005	938	0.56779661	0	0	0	0	0
37	0.430232558	52	0.712328767	0	0	0	0	0
118	0.06777714	52	0.712328767	0	2	0	0	0
359	0.041155566	52	0.712328767	4	11	0	0	1
6	0.002396865	108	0.084705882	4	0	9	0	3
0	0	108	0.084705882	0	4	0	0	0
0	0	108	0.084705882	0	0	0	0	0
453.17	0.074351839	45	0.555555556	10	0	3	0	0
195.6	0.048690024	45	0.555555556	1	0	1	0	0
8.19	0.006986445	45	0.555555556	4	0	1	0	0
20460	0.002841006	18	0.006875477	0	0	0	0	0
16014	0.001698127	18	0.006875477	0	0	0	0	0
9024	0.000177015	18	0.006875477	0	0	0	0	0
347.03	0.350178101	42	0.538461538	0	0	0	0	0
681.63	0.236549774	42	0.538461538	0	0	0	0	0
316.7	0.157224274	42	0.538461538	7	0	0	0	0
11788	0.000477685	41	0.836734694	3	0	0	0	0
14684	0.000443995	41	0.836734694	4	0	0	0	0
1733.98	0.061578378	117	0.785234899	2	2	0	0	0
2047.39	0.051675982	117	0.785234899	2	1	8	0	0
0	0	117	0.785234899	4	1	0	0	1
4799.6	0.127436226	472	0.27537923	0	0	4	0	0
3324.23	0.081070357	472	0.27537923	6	0	3	0	0
1812.5	0.0399425	472	0.27537923	4	0	0	0	0
0.703976401	1188	0.48728466	22	4	4	0	0	1
0.315415661	1188	0.48728466	2	1	24	0	0	3
0.035415259	1188	0.48728466	4	5	0	0	0	3
702	0.042256573	21	0.5	0	0	18	0	0
656.98	0.041247508	21	0.5	4	0	6	0	0
654	0.032119662	21	0.5	1	0	14	0	0
228	0.050544237	69	0.75	7	0	2	0	0
0.11294383	797	0.312304075	6	0	0	0	0	1
0.011371713	797	0.312304075	0	0	0	0	0	3
0.000983918	797	0.312304075	0	0	0	0	0	3
232.93	0.081626717	21	0.230769231	0	0	0	0	0
150.65	0.052719065	21	0.230769231	0	0	2	0	0
98.02	0.049291206	21	0.230769231	0	0	0	0	0
18027	0.829115394	2013	0.990162322	2	0	0	0	0
20440	0.54457945	2013	0.990162322	10	0	0	0	0
13687	0.454487043	2013	0.990162322	9	0	0	0	0
4841	0.420723112	61	0.54954955	19	0	2	0	0
1348	0.108231365	61	0.54954955	2	0	0	0	0
173	0.125544267	14	0.7	0	0	0	0	0
172	0.067030398	14	0.7	0	0	0	0	0
276	0.065263656	14	0.7	0	0	0	0	0
0.146181741	49	0.753846154	3	0	0	0	0	3
0.134689928	49	0.753846154	1	0	0	0	0	3
0.130311962	49	0.753846154	5	0	0	0	0	3
0.058442754	32	0.253968254	0	0	15	0	0	3
0.050147238	32	0.253968254	3	0	34	1	0	0
0.049255375	32	0.253968254	0	0	43	0	0	1
504	0.124076809	48	0.615384615	2	0	36	0	0
384	0.062632523	48	0.615384615	0	0	8	0	0
518	0.055472264	48	0.615384615	0	0	0	0	0
0.171092022	242	0.812080537	6	0	0	0	0	3
0.049053723	242	0.812080537	4	0	0	0	0	3
370	0.270242634	82	0.55033557	7	0	0	0	0
1062	0.266569611	82	0.55033557	4	0	30	0	0
752	0.201506475	82	0.55033557	0	0	0	0	0
460	0.036944794	595	0.488105004	0	0	0	0	0
160	0.013256753	595	0.488105004	0	0	0	0	0
80	0.008735637	595	0.488105004	0	0	0	0	0
22057	0.974495754	18	0.202247191	0	0	0	0	0
15486	0.776160457	18	0.202247191	0	0	0	0	0
9568	0.348802577	18	0.202247191	0	0	0	0	1
17455	0.002397597	16	0.333333333	3	0	0	0	0
28481	0.001550737	16	0.333333333	6	0	0	0	0
0.0714036	162	0.642857143	0	0	0	0	0	3
0.06802699	162	0.642857143	0	0	0	0	0	3
0.065559783	162	0.642857143	0	0	0	0	0	3
0.165960017	168	0.48	5	0	2	0	0	3
0.067854447	168	0.48	6	0	0	0	0	1
16.9	0.15047636	15	0.428571429	0	0	0	0	0
8	0.042420065	15	0.428571429	3	0	0	0	0
16	0.031934853	15	0.428571429	0	0	0	0	1
92.03	0.300673027	39	0.709090909	0	0	0	0	0
136.12	0.135799513	39	0.709090909	6	0	4	0	0
186.86	0.102641004	39	0.709090909	8	0	2	0	0
16230	0.149211139	1716	0.993630573	13	0	39	0	0
13674	0.137977868	1716	0.993630573	3	0	0	0	0
3760	0.033560881	1716	0.993630573	20	0	0	0	0
0.00233828	25	0.735294118	0	0	0	0	0	3
0.000837826	25	0.735294118	6	0	0	0	0	3
0.000195943	25	0.735294118	0	0	0	0	0	3
15306	0.000684139	57	0.77027027	13	2	0	0	0
2788	0.000303673	57	0.77027027	7	1	0	0	0
18167	0.000293121	57	0.77027027	2	1	2	0	0
0.04892236	68	0.544	0	0	2	0	0	3
0.043594056	68	0.544	0	17	0	0	0	1
0.036181264	68	0.544	1	5	0	0	15	0
0.736505308	1988	0.872312418	6	0	5	0	0	3
482.74	0.043518004	1540	0.670147955	0	14	0	0	0
938.25	0.029669607	1540	0.670147955	0	17	0	0	0
629.31	0.027009824	1540	0.670147955	3	14	0	0	0
627.29	0.335635862	27	0.692307692	2	1	0	0	0
354.82	0.219043621	27	0.692307692	4	3	4	0	0
0.797043121	74	0.556390977	0	0	0	0	0	3
46.5	0.36890123	11	0.846153846	0	0	0	0	0
50	0.114776301	11	0.846153846	2	0	2	0	0
30	0.096323647	11	0.846153846	0	0	0	0	0
0.846922991	23	0.522727273	4	4	8	0	0	3
9150.5	0.978393128	405	0.798816568	2	38	15	0	0
5007.61	0.762967884	405	0.798816568	0	0	0	0	0
8868	0.714573496	982	0.84728214	25	0	0	0	0
3419	0.133509055	982	0.84728214	19	0	0	0	0
476	0.733018156	68	0.68	0	0	0	0	0
902	0.469918936	68	0.68	0	1	0	0	0
736	0.109876165	2150	0.790731887	0	0	0	0	0
688	0.050032725	9	0.409090909	0	0	0	0	0
282	0.041759218	9	0.409090909	14	0	0	0	0
460	0.039975667	9	0.409090909	0	0	0	0	2
0.949477787	51	0.718309859	3	0	5	0	0	3
0.87692876	51	0.718309859	2	0	1	0	0	3
0.381236314	51	0.718309859	7	0	0	0	0	3
1374.6	0.738960746	100	0.555555556	0	0	20	0	0
670	0.430425286	100	0.555555556	3	0	0	0	0
0	0	100	0.555555556	4	0	1	0	0
0.173183404	119	0.691860465	0	6	0	0	0	3
0.160334893	119	0.691860465	4	1	0	0	0	3
0.097365875	119	0.691860465	7	3	0	0	0	1
50.41	0.115627222	51	0.411290323	0	2	3	0	0
43.78	0.102120314	51	0.411290323	3	8	4	0	0
94.34	0.045432874	51	0.411290323	2	0	13	0	0
0.946396699	24	0.727272727	0	6	0	0	0	3
1779	0.228369705	108	0.639053254	4	1	0	0	0
1995	0.166360907	108	0.639053254	5	3	2	0	0
987	0.143521885	108	0.639053254	4	1	0	0	0
10868	0.634917297	1460	0.720631787	6	0	7	0	0
151	0.118804091	21	0.724137931	0	6	0	0	4
202	0.114253394	21	0.724137931	0	4	0	0	0
191	0.071109456	21	0.724137931	0	2	3	0	0
0.21017962	31	0.794871795	1	0	0	0	0	3
0.016606993	31	0.794871795	1	0	0	0	0	3
0.000868704	31	0.794871795	4	0	0	0	0	3
24215	0.68456051	106	0.407692308	2	0	6	1	0
11630	0.437349085	106	0.407692308	19	0	28	0	0
13483	0.382144339	106	0.407692308	8	0	10	0	0
155	0.309189922	88	0.692913386	0	0	3	0	0
840	0.173528622	88	0.692913386	5	0	4	0	0
126	0.082391714	88	0.692913386	9	0	0	0	0
693	0.060271352	41	0.577464789	2	0	1	0	0
685	0.046233801	41	0.577464789	9	0	0	0	0
701	0.039879395	41	0.577464789	4	0	0	0	4
3162	0.917756055	243	0.414675768	0	0	0	0	0
0.080487515	14	0.35	0	3	0	0	0	3
0.068879418	14	0.35	0	0	0	0	0	3
0.065214205	14	0.35	0	2	1	0	0	3
0.247105124	77	0.754901961	0	0	0	0	0	3
0.207059211	77	0.754901961	0	0	0	0	0	3
0.129859375	77	0.754901961	3	0	0	0	0	3
32	0.009977955	7	0.333333333	0	0	0	0	0
8	0.003819929	7	0.333333333	0	0	0	0	0
5	0.001818585	7	0.333333333	0	0	0	0	0
11539	0.000330171	26	0.356164384	0	0	0	0	0
18738	0.000190958	26	0.356164384	0	3	0	0	0
7414	0.000122402	26	0.356164384	0	2	0	0	0
250.12	0.042789421	18	0.5	0	0	0	0	0
150	0.038034865	18	0.5	0	0	0	0	0
130	0.031038995	18	0.5	0	0	0	0	0
110.88	0.057607781	916	0.538190364	0	0	0	0	0
66.52	0.029996663	916	0.538190364	0	0	0	0	1
10018	0.674538754	16	0.14159292	0	0	0	0	0
2296	0.090450749	16	0.14159292	0	6	0	0	0
0.172540097	28	0.170731707	1	4	0	0	0	1
0.099483524	28	0.170731707	0	0	0	0	0	3
0.072708987	28	0.170731707	0	4	0	0	0	3
0.679559328	1600	0.587803086	0	0	17	0	0	3
0.353011568	1600	0.587803086	0	0	0	0	0	3
852.6	0.111705201	91	0.594771242	2	0	0	0	0
345.5	0.067078001	91	0.594771242	0	0	4	0	0
228.1	0.034936437	91	0.594771242	0	0	0	0	0
0.073174763	1225	0.727434679	0	0	14	0	0	3
0.04378551	1225	0.727434679	28	0	19	0	0	1
0	1225	0.727434679	11	0	141	0	0	1
1100	0.042208891	10	0.2	5	0	0	0	0
0	0	10	0.2	0	0	0	0	0
0.306143964	152	0.098765432	0	0	8	0	0	3
1417	0.631326632	83	0.211195929	0	0	0	0	0
1329	0.043571199	83	0.211195929	0	0	0	0	0
1390	0.034264185	83	0.211195929	0	0	0	0	0
10627	0.783226699	720	0.889987639	6	0	0	0	0
156	0.028676471	24	0.558139535	0	0	0	0	0
150	0.02240478	24	0.558139535	0	0	0	0	0
30	0.004309726	24	0.558139535	0	0	0	0	0
542	0.107390529	45	0.288461538	12	0	0	0	0
985	0.080797309	45	0.288461538	5	2	0	0	0
620	0.065782493	45	0.288461538	12	4	20	0	0
16319	0.762917684	1350	0.726587729	13	0	48	0	0
13189	0.729869244	1350	0.726587729	6	0	13	0	0
2558	0.082084023	1350	0.726587729	54	1	21	0	0
0.022161811	49	0.4375	0	0	0	0	0	3
0.016804558	49	0.4375	0	0	0	0	0	3
0.013065354	49	0.4375	0	0	0	0	1	3
233.45	0.092138344	46	0.455445545	5	0	5	0	0
193.02	0.070378216	46	0.455445545	1	0	0	0	0
177.95	0.056682806	46	0.455445545	0	0	1	0	0
1247	0.1419465	99	0.507692308	7	0	18	0	0
633	0.097519643	99	0.507692308	1	0	3	0	0
165	0.031914894	99	0.507692308	6	0	0	0	0
17	0.093938222	940	0.351139335	0	0	0	0	0
19.8	0.072034052	940	0.351139335	0	0	0	0	0
18	0.049800797	940	0.351139335	6	0	0	0	0
0.248260405	222	0.12012987	12	0	0	0	0	1
0.20084508	222	0.12012987	44	6	0	0	0	0
0.125730642	222	0.12012987	14	2	0	0	0	1
23142	0.816552927	1739	0.753466205	3	0	22	0	0
101	0.223540348	1635	0.619787718	0	4	0	0	0
10	0.010943433	1635	0.619787718	2	2	0	0	1
0	0	1635	0.619787718	0	0	0	0	0
12	0.00099677	167	0.093452714	0	0	0	0	0
0	0	167	0.093452714	0	0	0	0	0
0	0	167	0.093452714	7	0	0	0	1
56.51	0.159187583	16	0.484848485	0	0	0	0	0
55.5	0.079572174	16	0.484848485	6	0	0	0	1
155	0.052846914	22	0.47826087	0	0	0	0	0
121	0.033527293	22	0.47826087	0	0	0	0	0
0	0	22	0.47826087	12	0	0	0	0
22569	0.779384118	416	0.885106383	0	2	0	0	0
9448	0.42368169	416	0.885106383	0	6	0	0	0
2980	0.099230762	416	0.885106383	0	7	0	0	0
300	0.125554007	18	0.782608696	2	0	1	0	0
200	0.104192715	18	0.782608696	6	0	0	0	0
150	0.096528824	18	0.782608696	0	0	0	0	0
8	0.004610818	39	0.397959184	0	0	15	0	0
0	0	39	0.397959184	0	0	0	0	0
0	0	39	0.397959184	7	0	0	0	0
81	0.059070622	3	0.081081081	6	5	0	0	2
81.04	0.040833808	3	0.081081081	0	0	0	0	0
0	0	3	0.081081081	0	0	0	0	0
0.290158574	24	0.727272727	0	2	0	0	0	3
0.160470605	24	0.727272727	0	7	0	0	0	3
0.07385882	24	0.727272727	0	0	0	0	0	3
0.097478279	63	0.35	0	0	1	0	0	3
0	63	0.35	0	0	0	0	0	3
0	63	0.35	6	0	0	0	0	1
15968	0.996444301	1929	0.942815249	1	0	0	0	0
11292	0.668814708	1929	0.942815249	3	0	4	0	0
7901	0.47272427	1929	0.942815249	2	0	0	0	0
0.285783438	168	0.068655497	0	0	3	0	0	3
0.172565118	168	0.068655497	0	0	0	0	0	3
75	0.0130888	556	0.435054773	0	0	0	0	0
0	0	556	0.435054773	0	0	6	0	1
0	0	556	0.435054773	0	0	0	0	0
1849	0.59489529	861	0.355491329	0	0	0	0	0
125.97	0.059504577	24	0.387096774	0	0	0	0	0
385.68	0.038470823	24	0.387096774	0	0	39	0	0
210.53	0.03450005	24	0.387096774	10	0	0	0	0
2914	0.871203061	485	0.183226294	2	5	7	0	0
0.866336405	342	0.526964561	1	0	0	0	0	3
0.534276638	342	0.526964561	2	0	0	0	0	3
417.62	0.09100418	30	0.555555556	4	22	0	0	3
343.62	0.085398586	30	0.555555556	7	59	1	0	0
261.62	0.054639399	30	0.555555556	2	25	0	0	0
0.076896432	8	0.363636364	0	0	0	0	0	3
0.070551271	8	0.363636364	0	0	0	0	0	3
0.066374269	8	0.363636364	0	0	0	0	1	3
102	0.316396799	28	0.7	0	0	0	0	0
179	0.097689827	28	0.7	0	0	0	0	0
164	0.088798406	28	0.7	0	0	0	0	0
0.750559323	222	0.517482517	15	2	0	0	0	1
0.414600228	222	0.517482517	0	0	0	0	0	3
0.3492186	222	0.517482517	4	1	0	0	0	3
3317	0.391666027	1237	0.916296296	7	9	6	0	0
1112	0.472911767	794	0.373822976	0	0	0	0	0
0.376527791	96	0.311688312	4	0	28	0	0	3
0.043882465	56	0.311111111	0	6	0	0	7	0
0.043634475	56	0.311111111	0	6	0	1	0	0
0	56	0.311111111	0	5	0	0	0	3
500	0.36934987	1019	0.681605351	3	2	0	0	0
300	0.253485425	1019	0.681605351	0	1	0	0	1
150	0.0900036	1019	0.681605351	0	0	0	0	0
115.39	0.14982212	485	0.343727853	1	0	0	0	0
179.04	0.123095539	485	0.343727853	3	0	10	0	0
586	0.064999961	43	0.826923077	0	5	0	0	1
525	0.056156459	43	0.826923077	2	11	0	0	0
380	0.050564055	43	0.826923077	1	5	0	0	0
150	0.902201371	59	0.670454545	1	0	0	0	0
100	0.123583425	59	0.670454545	2	0	0	0	0
0.001520926	205	0.121661721	15	0	0	0	0	0
0	205	0.121661721	13	0	0	0	0	0
0	205	0.121661721	36	0	0	0	0	0
0.079770496	61	0.337016575	3	0	0	0	0	3
0.078724333	61	0.337016575	0	2	0	0	0	3
0.07243107	61	0.337016575	33	11	6	0	0	0
502.26	0.086863282	462	0.305960265	6	0	0	0	0
388.36	0.066501936	462	0.305960265	6	0	4	0	0
0	0	462	0.305960265	11	0	0	0	0
0.01223755	102	0.64556962	3	0	0	0	1	3
0.009254874	102	0.64556962	7	0	0	0	0	1
0.008121649	102	0.64556962	11	1	0	0	0	1
0.104677643	795	0.551317614	30	229	0	0	0	0
0.07684062	795	0.551317614	33	81	0	0	0	0
0.071034352	795	0.551317614	72	114	134	0	0	0
0.335801165	227	0.086246201	7	0	0	0	0	1
0.288383898	227	0.086246201	0	5	0	0	0	3
0.188362795	227	0.086246201	1	9	0	0	0	1
2304	0.052566699	1741	0.749784668	0	0	0	0	0
2517	0.046484046	1741	0.749784668	0	0	1	0	0
3056	0.045700128	1741	0.749784668	0	0	0	0	0
0.422276896	66	0.634615385	3	0	0	0	0	3
0.387759131	66	0.634615385	14	0	0	0	0	1
0.203770388	66	0.634615385	5	0	0	0	0	3
0.000943048	204	0.445414847	0	0	5	0	0	3
0.000406946	204	0.445414847	4	5	0	0	0	3
0.000296974	204	0.445414847	0	1	0	0	0	3
348	0.005802537	45	0.118421053	0	0	0	0	0
205	0.004921018	45	0.118421053	0	0	0	0	0
112	0.002949926	45	0.118421053	0	0	0	0	0
4.83E-06	298	0.210303458	0	18	42	0	0	0
0	298	0.210303458	0	15	0	0	0	0
0	298	0.210303458	0	16	45	0	0	0
701	0.153998243	67	0.957142857	1	4	0	0	0
287	0.063495575	67	0.957142857	0	7	0	0	0
103	0.040093422	67	0.957142857	0	3	0	0	0
0.680088453	198	0.626582278	6	4	0	0	2	3
0.082875753	198	0.626582278	0	1	0	0	0	3
0.001266626	198	0.626582278	14	3	0	0	0	1
305	0.216312057	47	0.364341085	6	0	8	0	0
508	0.182799568	47	0.364341085	0	0	12	0	0
243	0.079855406	47	0.364341085	7	0	15	2	0
0.085134244	91	0.362549801	8	0	1	0	0	1
0.080980217	91	0.362549801	6	0	0	0	0	1
0.069151044	91	0.362549801	3	0	0	0	0	3
811	0.261582526	965	0.369448698	1	0	0	0	0
256.27	0.000131145	15	1	0	0	0	0	0
193.52	0.000119452	15	1	0	1	0	0	0
231.35	0.000108002	15	1	0	4	0	0	0
81	0.009968004	51	0.718309859	2	5	24	0	0
19	0.002189192	51	0.718309859	4	0	0	0	0
0	0	51	0.718309859	0	0	6	0	0
1710.14	0.233050062	158	0.868131868	6	4	0	0	0
1824.39	0.180915869	158	0.868131868	10	11	3	0	0
1295.4	0.138529305	158	0.868131868	8	7	0	0	0
28091	0.001020299	31	0.563636364	4	1	5	0	0
6015	0.000160026	31	0.563636364	0	0	0	0	0
101.73	0.635415365	15	0.681818182	3	0	0	0	0
70.54	0.103868184	15	0.681818182	7	0	0	0	0
5.8	0.103719599	15	0.681818182	0	0	1	0	0
0.155166446	9	0.321428571	0	0	0	0	0	3
0.149094782	9	0.321428571	0	3	0	0	2	1
0.097501427	9	0.321428571	0	3	0	0	0	3
370.85	0.13037899	29	0.58	0	0	0	0	1
537.5	0.121591205	29	0.58	0	0	0	0	0
190.33	0.056013679	29	0.58	0	0	2	0	0
0.266550179	334	0.130877743	0	0	0	0	0	3
0.071816183	334	0.130877743	0	0	0	0	0	3
0.07060575	334	0.130877743	0	0	0	0	0	3
23264	0.278057527	24	0.192	0	0	0	0	0
15007	0.22212141	24	0.192	0	0	0	0	0
15014	0.207045704	24	0.192	0	0	0	0	0
7510	4.96E-05	52	0.472727273	1	0	0	0	0
7413	4.41E-05	52	0.472727273	0	0	0	0	0
1266	0.094080438	65	0.691489362	5	0	1	0	0
760	0.084195227	65	0.691489362	3	0	0	0	2
883	0.070457318	65	0.691489362	7	0	0	0	0
