2011-12-31	100	100	100	100
2012-01-31	99.15779183	100.2795283	100.5626799	97.37588652
2012-02-29	97.00073533	103.4350643	99.56420038	104.3699927
2012-03-31	96.92591549	104.4139162	98.66016827	98.8136776
2012-04-30	95.98554489	105.5461041	98.46835103	100.3531073
2012-05-31	96.02206965	106.0852192	97.89271111	103.3075299
2012-06-30	95.63435609	106.4256118	97.94003214	102.3841962
2012-07-31	96.0875421	105.5066804	98.40577747	97.07252162
2012-08-31	95.90946826	105.586586	98.50394578	97.80671693
2012-09-30	95.91975697	104.5278043	99.55243868	98.10791871
2012-10-31	95.61686459	103.6122835	100.7708519	99.14285714
2012-11-30	95.77853548	102.5470676	101.6743969	98.77521614
2012-12-31	95.82766807	100.7325279	103.439804	99.98368794
2013-01-31	94.86178256	101.0066934	104.1315241	97.69286229
2013-02-28	92.52721198	103.6468299	103.8259581	102.2140221
2013-03-31	91.77409979	105.2992283	102.926672	97.32851986
2013-04-30	91.84494656	106.0838088	102.0712446	99.25816024
2013-05-31	91.99085818	106.3583031	101.6508387	103.961136
2013-06-30	91.95733014	106.3147315	101.7279384	105.7512581
2013-07-31	92.02563201	105.8460968	102.1282712	101.0197145
2013-08-31	91.27986794	105.4709724	103.2491597	98.58681023
2013-09-30	90.66541878	104.7010999	104.6334813	99.18088737
2013-10-31	90.81017405	103.4144519	105.775374	98.48589126
2013-11-30	92.07033909	101.6036849	106.325976	100.4192872
2013-12-31	93.13879533	99.12541345	107.7357912	98.88656924
2014-01-31	93.53427293	98.47035506	107.995372	97.95918367
2014-02-28	91.70524212	101.2323922	107.0623657	99.13793103
2014-03-31	92.41971275	101.9447636	105.6355236	104.4202899
2014-04-30	92.07324003	102.9674316	104.9593284	100.0693963
2014-05-31	92.32420637	103.2346552	104.4411384	100.554785
2014-06-30	92.33143288	103.3416461	104.326921	99.79310345
2014-07-31	92.01918007	103.2188849	104.761935	100.7601935
2014-08-31	91.65735379	102.687148	105.6554982	101.6460905
2014-09-30	91.76714176	101.3550616	106.8777967	98.58299595
2014-10-31	92.12901406	99.75166704	108.1193189	97.87816564
2014-11-30	92.05354778	98.70878779	109.2376644	99.3006993
2014-12-31	93.4895977	96.50276587	110.0076364	99.57746479
2015-01-31	93.08594849	96.22145836	110.6925932	98.72701556
2015-02-28	92.22497256	97.74927379	110.0257537	99.71346705
2015-03-31	91.15108009	99.67670049	109.1722194	100.1436782
2015-04-30	91.18431487	100.3152321	108.500453	100.7890961
2015-05-31	91.98630719	100.1390106	107.8746822	101.5658363
2015-06-30	93.14445378	99.59334203	107.2622042	99.78976875
2015-07-31	93.82458791	98.82263716	107.3527749	100.4213483
2015-08-31	93.28291223	98.15585211	108.5612357	100.2797203
2015-09-30	93.06498422	97.5050132	109.4300026	98.32635983
2015-10-31	93.40057631	95.75971127	110.8397124	99.43262411
2015-11-30	94.8693857	93.71292772	111.4176866	99.07275321
2015-12-31	96.45984856	91.17494926	112.3652022	99.42404608
2016-01-31	95.78920576	90.41122405	113.7995702	90.5865315
2016-02-29	95.0482811	91.98876172	112.9629572	103.9168665
2016-03-31	92.90171931	94.19614936	112.9021313	99.84615385
2016-04-30	91.94174388	95.21526571	112.8429904	100.770416
2016-05-31	91.64665452	95.69434293	112.6590026	102.1406728
2016-06-30	91.62462555	95.87697245	112.498402	100.8982036
2016-07-31	91.51937009	95.61638361	112.8642463	100.2225519
2016-08-31	91.07187208	95.05662759	113.8715003	101.1102887
2016-09-30	90.62319074	94.02322543	115.3535838	97.73060029
2016-10-31	90.52525383	92.64899408	116.8257521	99.17602996
2016-11-30	90.61552245	91.29215951	118.092318	99.09365559
2016-12-31	91.55015322	88.73314774	119.716699	100.9146341
2017-01-31	91.19756203	88.67983303	120.1226049	98.11178248
2017-02-28	88.6534405	91.8665095	119.48005	106.2355658
2017-03-31	88.39148928	93.56754877	118.040962	98.62318841
2017-04-30	87.90154006	94.81786484	117.2805951	99.41219691
2017-05-31	87.57117174	95.48180117	116.9470271	104.8780488
2017-06-30	86.79983009	95.9913253	117.2088446	99.43622269
2017-07-31	86.1399072	95.82586976	118.034223	98.36995039
2017-08-31	85.53156126	95.14323238	119.3252064	100.5043228
2017-09-30	85.01623999	93.985316	120.998444	99.35483871
2017-10-31	84.87941444	92.21771035	122.9028752	97.11399711
2017-11-30	85.49783188	90.2518576	124.2503105	99.40564636
2017-12-31	86.11870854	87.42823821	126.4530533	99.62630792
2018-01-31	86.06611922	87.15085042	126.7830304	98.72468117
2018-02-28	85.59188757	88.31954704	126.0885654	108.1306991
2018-03-31	87.20926177	88.63463052	124.1561077	99.15671117
2018-04-30	89.16039665	88.25280143	122.5868019	99.78738483
